"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-11-23","61","46","47"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-11-24","46","31","32"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-11-25","51","32","45"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-11-26","51","38","41"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-11-27","42","35","35"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-11-28","42","33","34"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-11-29","55","26","31"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-11-30","62","29","33"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-01","65","34","43"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-02","52","33","33"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-03","36","28","31"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-04","49","22","24"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-05","50","19","23"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-06","53","23","47"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-07","55","41","41"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-08","49","41","45"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-09","46","36","36"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-10","37","21","22"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-11","31","18","23"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-12","40","20","24"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-13","51","25","30"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-14","56","30","38"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-15","48","38","44"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-16","50","43","46"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-17","51","41","42"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-18","48","31","32"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-19","42","32","35"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-20","57","26","30"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-21","54","27","29"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-22","52","24","26"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-23","50","25","34"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-24","43","26","27"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-25","48","26","33"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-26","54","28","31"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-27","51","25","27"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-28","34","27","30"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-29","36","28","33"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-30","45","28","31"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1986-12-31","47","23","25"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-01","50","24","36"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-02","41","18","22"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-03","49","24","32"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-04","34","30","31"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-05","42","22","26"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-06","51","26","46"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-07","59","28","29"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-08","38","26","28"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-09","42","28","34"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-10","36","27","27"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-11","29","22","22"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-12","42","22","35"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-13","64","29","33"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-14","66","32","47"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-15","60","44","44"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-16","45","35","35"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-17","36","34","35"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-18","38","30","30"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-19","32","21","22"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-20","31","21","24"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-21","31","15","19"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-22","41","19","22"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-23","29","20","23"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-24","47","23","27"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-25","39","24","25"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-26","39","22","24"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-27","41","23","38"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-28","55","24","31"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-29","63","31","57"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-30","62","35","37"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-01-31","58","25","33"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-01","57","33","45"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-02","51","40","40"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-03","64","36","40"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-04","64","39","41"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-05","60","34","36"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-06","56","36","36"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-07","45","25","27"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-08","58","27","42"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-09","50","20","25"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-10","52","25","39"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-11","62","39","51"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-12","68","34","41"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-13","70","36","40"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-14","67","28","49"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-15","66","45","45"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-16","47","29","29"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-17","35","23","25"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-18","29","19","20"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-19","41","22","30"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-20","43","30","33"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-21","43","28","29"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-22","52","34","35"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-23","51","22","29"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-24","56","29","41"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-25","45","35","39"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-26","56","39","45"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-27","49","44","47"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-02-28","57","47","52"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-01","56","35","36"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-02","43","25","32"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-03","62","31","37"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-04","65","35","42"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-05","68","41","50"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-06","70","37","45"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-07","74","39","45"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-08","71","42","45"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-09","66","37","37"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-10","42","29","30"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-11","38","26","32"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-12","49","25","29"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-13","59","30","43"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-14","62","43","51"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-15","69","52","56"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-16","62","56","61"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-17","72","55","59"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-18","61","46","49"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-19","51","38","46"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-20","69","59","60"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-21","75","63","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-22","76","60","63"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-23","76","53","63"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-24","67","39","39"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-25","44","34","39"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-26","54","36","40"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-27","51","34","45"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-28","64","41","54"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-29","68","27","28"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-30","31","24","26"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-03-31","39","18","31"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-01","53","33","52"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-02","73","34","35"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-03","44","23","34"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-04","47","21","33"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-05","52","25","31"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-06","58","31","42"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-07","61","38","41"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-08","66","35","41"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-09","72","38","42"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-10","75","42","49"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-11","63","43","52"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-12","77","49","50"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-13","76","50","60"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-14","63","42","43"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-15","52","42","49"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-16","53","40","44"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-17","71","44","54"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-18","84","58","60"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-19","89","58","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-20","89","59","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-21","87","57","57"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-22","61","47","50"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-23","66","44","51"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-24","71","45","52"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-25","76","46","55"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-26","81","50","62"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-27","87","55","66"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-28","85","44","50"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-29","79","51","66"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-04-30","86","64","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-01","86","60","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-02","83","51","68"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-03","80","69","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-04","79","53","62"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-05","76","59","61"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-06","80","57","61"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-07","76","58","60"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-08","77","51","60"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-09","78","51","58"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-10","81","52","64"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-11","82","57","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-12","83","57","63"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-13","82","59","63"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-14","82","59","67"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-15","84","58","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-16","84","57","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-17","83","63","68"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-18","83","64","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-19","88","68","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-20","87","64","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-21","84","69","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-22","90","61","62"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-23","78","61","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-24",,"61","63"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-25",,"61","67"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-26",,"65","73"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-27",,"70","73"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-28",,"60","61"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-29",,"58","62"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-30","79","62","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-05-31","82","61","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-01","82","64","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-02","84","68","73"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-03","85","63","64"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-04","76","50","60"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-05","78","50","61"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-06","81","54","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-07","83","54","64"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-08","85","62","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-09","88","63","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-10","86","67","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-11","80","68","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-12","80","67","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-13","86","68","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-14","89","67","76"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-15","93","69","78"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-16","88","61","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-17","92","65","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-18","90","67","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-19","92","68","75"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-20","91","65","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-21","87","69","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-22","90","71","78"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-23","92","65","67"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-24","75","64","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-25","86","69","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-26","85","60","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-27","84","59","64"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-28","87","65","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-29","88","69","75"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-06-30","87","67","73"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-01","82","65","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-02","76","61","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-03","80","63","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-04","88","70","76"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-05","81","66","79"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-06","86","76","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-07","88","72","76"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-08","88","71","76"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-09","87","68","75"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-10","86","73","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-11","89","75","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-12","90","74","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-13","89","67","67"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-14","76","52","60"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-15","78","55","62"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-16","85","60","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-17","89","71","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-18","87","66","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-19","88","72","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-20","90","66","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-21","90","65","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-22","90","65","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-23","91","67","73"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-24","92","71","75"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1987-07-25","94","69","75"
